,time,open,high,low,close,volume,RSI_14
0,2022-09-12 11:11:00,22111.42,22129.7,22109.67,22121.04,158.1805,
1,2022-09-12 11:12:00,22121.04,22136.81,22116.68,22133.52,140.36926,
2,2022-09-12 11:13:00,22134.06,22134.69,22116.95,22120.76,190.31365,
3,2022-09-12 11:14:00,22120.76,22121.16,22104.33,22107.75,165.99519,
4,2022-09-12 11:15:00,22107.75,22125.95,22106.0,22122.73,214.7971,
5,2022-09-12 11:16:00,22122.72,22174.42,22115.92,22170.72,386.44592,
6,2022-09-12 11:17:00,22170.73,22188.73,22168.13,22184.56,371.75158,
7,2022-09-12 11:18:00,22184.56,22210.32,22180.26,22199.52,368.84976,
8,2022-09-12 11:19:00,22200.41,22208.08,22183.36,22197.95,241.73543,
9,2022-09-12 11:20:00,22197.95,22198.9,22169.28,22183.5,211.46168,
10,2022-09-12 11:21:00,22183.5,22211.41,22179.1,22204.32,261.18424,
11,2022-09-12 11:22:00,22204.32,22226.85,22202.59,22204.72,283.22873,
12,2022-09-12 11:23:00,22205.91,22256.94,22201.41,22240.2,515.35353,
13,2022-09-12 11:24:00,22240.18,22251.38,22223.69,22225.57,320.12982,
14,2022-09-12 11:25:00,22225.57,22272.03,22214.7,22255.09,443.81425,77.147717607031
15,2022-09-12 11:26:00,22253.68,22262.37,22224.53,22247.21,293.45501,74.58409766588576
16,2022-09-12 11:27:00,22247.24,22255.03,22231.95,22250.28,253.87504,74.93357562301269
17,2022-09-12 11:28:00,22249.02,22255.1,22241.22,22245.04,203.36228,73.08631606639156
18,2022-09-12 11:29:00,22245.05,22255.2,22234.62,22237.42,236.96683,70.36959599732545
19,2022-09-12 11:30:00,22237.42,22245.02,22226.95,22229.03,230.18561,67.39893216992662
20,2022-09-12 11:31:00,22229.03,22237.79,22220.78,22231.54,192.67788,67.83638352804951
21,2022-09-12 11:32:00,22231.54,22257.56,22229.59,22254.9,206.07543,71.64920898604498
22,2022-09-12 11:33:00,22253.91,22255.76,22235.59,22246.15,226.33364,68.37936514618224
23,2022-09-12 11:34:00,22247.77,22287.91,22245.05,22281.55,370.18861,73.62389102736083
24,2022-09-12 11:35:00,22281.55,22287.93,22261.62,22282.6,310.32493,73.76289343017099
25,2022-09-12 11:36:00,22282.6,22289.2,22266.32,22281.45,263.10953,73.30722224400219
26,2022-09-12 11:37:00,22281.44,22286.85,22272.21,22275.44,209.87201,70.84414023311656
27,2022-09-12 11:38:00,22276.63,22287.23,22272.89,22275.88,210.78457,70.92117236015825
28,2022-09-12 11:39:00,22275.22,22297.43,22257.06,22295.8,306.85589,74.23951625835635
29,2022-09-12 11:40:00,22297.21,22349.99,22277.31,22309.08,919.28471,76.19022825741352
30,2022-09-12 11:41:00,22309.1,22319.12,22294.28,22306.76,349.56293,75.12001725010606
31,2022-09-12 11:42:00,22306.75,22369.99,22305.73,22341.89,875.33409,79.75686432509511
32,2022-09-12 11:43:00,22341.98,22369.08,22333.96,22338.09,367.78443,78.06212389003538
33,2022-09-12 11:44:00,22338.09,22368.24,22324.4,22357.61,445.80396,80.36963782640761
34,2022-09-12 11:45:00,22356.47,22472.68,22348.03,22392.19,1790.17774,83.6504754698787
35,2022-09-12 11:46:00,22392.19,22416.03,22363.33,22395.85,750.19503,83.95611308280347
36,2022-09-12 11:47:00,22394.02,22403.83,22359.12,22376.81,770.64024,75.99693385072716
37,2022-09-12 11:48:00,22376.81,22413.51,22365.1,22401.35,508.6694,78.78811215504841
38,2022-09-12 11:49:00,22400.32,22408.02,22315.21,22337.87,544.38728,59.51022297836243
39,2022-09-12 11:50:00,22336.42,22400.12,22328.12,22391.0,651.68735,66.82632774158718
40,2022-09-12 11:51:00,22391.0,22400.02,22343.1,22348.84,789.8715,57.8877812323157
41,2022-09-12 11:52:00,22350.2,22359.05,22335.9,22343.34,420.80943,56.820036139439566
42,2022-09-12 11:53:00,22342.21,22345.8,22300.71,22324.52,510.1915,53.20373635152965
43,2022-09-12 11:54:00,22324.52,22340.0,22301.3,22334.13,373.95492,54.78616000269299
44,2022-09-12 11:55:00,22334.13,22337.18,22300.0,22311.99,270.51413,50.54550413135951
45,2022-09-12 11:56:00,22311.99,22324.77,22291.22,22299.22,354.01838,48.226783475883074
46,2022-09-12 11:57:00,22298.96,22328.1,22295.84,22327.06,265.51311,53.26075346798724
47,2022-09-12 11:58:00,22326.03,22333.0,22306.3,22316.55,221.5897,51.23543164234856
48,2022-09-12 11:59:00,22315.95,22327.47,22310.0,22312.75,190.8662,50.48788299244057
49,2022-09-12 12:00:00,22313.57,22340.22,22295.23,22301.05,398.72246,48.15804942195127
50,2022-09-12 12:01:00,22300.86,22335.37,22294.8,22305.92,393.79084,49.20869181291657
51,2022-09-12 12:02:00,22304.85,22306.7,22271.8,22281.18,488.43367,44.29728292383176
52,2022-09-12 12:03:00,22282.12,22297.07,22278.55,22284.36,215.99549,45.0563736752317
53,2022-09-12 12:04:00,22284.36,22304.54,22276.51,22289.96,236.65218,46.44057362071304
54,2022-09-12 12:05:00,22288.4,22297.13,22282.57,22288.43,203.36937,46.098861959863086
55,2022-09-12 12:06:00,22289.8,22341.22,22288.43,22320.47,430.74179,53.77018300099348
56,2022-09-12 12:07:00,22318.87,22336.34,22310.07,22332.13,252.89712,56.212558954117156
57,2022-09-12 12:08:00,22332.95,22359.5,22307.0,22325.02,330.40446,54.32774808129422
58,2022-09-12 12:09:00,22325.01,22334.24,22308.0,22315.15,306.97506,51.73448380276601
59,2022-09-12 12:10:00,22316.53,22323.12,22307.0,22318.33,241.35397,52.520846123430665
60,2022-09-12 12:11:00,22317.1,22322.98,22303.77,22316.42,211.77089,51.973129978012025
61,2022-09-12 12:12:00,22316.2,22324.45,22309.36,22322.35,231.36759,53.59131832797157
62,2022-09-12 12:13:00,22322.38,22324.45,22306.6,22313.6,128.62968,50.867826892473914
63,2022-09-12 12:14:00,22313.01,22344.69,22311.07,22343.28,155.40372,58.560639372303655
64,2022-09-12 12:15:00,22344.55,22348.65,22270.0,22272.17,399.74508,41.71015354373569
65,2022-09-12 12:16:00,22270.2,22297.45,22270.0,22288.0,221.42309,45.47167621927277
66,2022-09-12 12:17:00,22286.92,22290.98,22259.81,22263.26,361.67866,41.01679657371533
67,2022-09-12 12:18:00,22263.26,22280.43,22256.98,22264.83,250.56838,41.4090889813416
68,2022-09-12 12:19:00,22262.81,22294.24,22245.93,22286.56,283.89025,46.693609415705986
69,2022-09-12 12:20:00,22286.53,22297.98,22270.0,22283.39,236.04749,46.041220790072835
70,2022-09-12 12:21:00,22283.39,22287.23,22253.32,22257.64,276.06973,41.02681586766735
71,2022-09-12 12:22:00,22259.33,22280.82,22250.71,22259.66,535.35912,41.56447661119941
72,2022-09-12 12:23:00,22258.76,22273.23,22251.46,22260.93,292.13352,41.92298151352091
73,2022-09-12 12:24:00,22260.93,22267.24,22250.11,22258.73,224.06445,41.4485957737014
74,2022-09-12 12:25:00,22258.73,22263.56,22226.23,22234.22,490.3751,36.49401991259574
75,2022-09-12 12:26:00,22231.91,22248.26,22202.21,22232.71,651.92164,36.206871788003205
76,2022-09-12 12:27:00,22232.72,22270.11,22227.15,22263.95,341.29515,45.722228041324584
77,2022-09-12 12:28:00,22263.95,22285.71,22251.05,22279.66,263.24757,49.77904976157312
78,2022-09-12 12:29:00,22279.08,22298.76,22273.12,22287.1,314.86925,51.62314348411484
79,2022-09-12 12:30:00,22287.1,22307.7,22280.87,22305.42,303.11946,55.915728896019544
80,2022-09-12 12:31:00,22305.08,22323.38,22300.48,22306.13,382.63903,56.078387536790586
81,2022-09-12 12:32:00,22306.12,22320.69,22301.22,22308.36,260.65131,56.61978519170956
82,2022-09-12 12:33:00,22310.16,22321.22,22298.12,22308.06,241.90693,56.518852349179525
83,2022-09-12 12:34:00,22307.35,22357.02,22306.11,22345.27,383.14581,64.8811818770583
84,2022-09-12 12:35:00,22346.06,22373.25,22331.6,22353.71,397.27332,66.45696378566728
85,2022-09-12 12:36:00,22355.48,22372.2,22349.59,22354.85,280.26714,66.6744743298285
86,2022-09-12 12:37:00,22354.85,22376.97,22348.41,22361.23,351.25702,67.92792018511673
87,2022-09-12 12:38:00,22361.23,22389.43,22357.57,22370.44,405.0381,69.69965908177952
88,2022-09-12 12:39:00,22371.66,22384.93,22361.22,22372.74,359.91898,70.14323527629683
89,2022-09-12 12:40:00,22372.74,22375.15,22348.33,22363.35,381.37506,65.90154685196435
90,2022-09-12 12:41:00,22364.53,22368.43,22342.98,22350.32,325.97736,60.4397085473576
91,2022-09-12 12:42:00,22351.41,22365.38,22340.03,22353.93,292.05341,61.39435274674966
92,2022-09-12 12:43:00,22353.82,22356.59,22332.88,22342.99,211.3919,56.91224228339781
93,2022-09-12 12:44:00,22343.99,22354.79,22340.93,22353.37,194.5047,59.90331719686965
94,2022-09-12 12:45:00,22353.13,22360.48,22344.01,22346.03,212.84837,56.89561007146785
95,2022-09-12 12:46:00,22347.52,22363.41,22345.11,22352.7,265.43296,58.914389515976985
96,2022-09-12 12:47:00,22352.7,22382.89,22350.84,22375.14,320.27895,64.8747027213429
97,2022-09-12 12:48:00,22375.14,22424.69,22375.14,22402.45,619.0617,70.48630033479448
98,2022-09-12 12:49:00,22402.86,22408.54,22384.31,22391.33,357.07165,65.87170931123393
99,2022-09-12 12:50:00,22391.33,22397.29,22371.01,22372.44,259.4681,58.82621800976228
100,2022-09-12 12:51:00,22372.44,22383.06,22367.78,22373.61,213.06862,59.117883007886384
101,2022-09-12 12:52:00,22372.16,22376.18,22349.05,22352.4,346.41756,51.93551743788012
102,2022-09-12 12:53:00,22352.4,22357.92,22342.62,22347.29,184.33289,50.3484348678549
103,2022-09-12 12:54:00,22347.01,22348.46,22324.62,22334.4,261.31463,46.489178481306645
104,2022-09-12 12:55:00,22335.43,22347.3,22325.21,22344.55,160.04599,49.755112054146984
105,2022-09-12 12:56:00,22343.48,22357.71,22341.8,22348.95,225.39399,51.14707482376423
106,2022-09-12 12:57:00,22349.88,22362.41,22344.94,22355.68,234.5088,53.27910788717705
107,2022-09-12 12:58:00,22355.68,22361.63,22349.65,22357.32,177.73577,53.80814029472889
108,2022-09-12 12:59:00,22358.21,22359.53,22347.54,22355.25,204.26041,52.99250357627362
109,2022-09-12 13:00:00,22355.25,22357.52,22331.59,22333.26,257.78034,45.16089622117396
110,2022-09-12 13:01:00,22333.26,22345.09,22313.77,22324.19,245.9604,42.378921922975934
111,2022-09-12 13:02:00,22324.19,22329.22,22310.02,22318.1,238.29801,40.571712072508056
112,2022-09-12 13:03:00,22319.22,22319.76,22295.0,22297.65,296.92617,35.150992122035504
113,2022-09-12 13:04:00,22297.65,22311.22,22293.64,22296.38,231.07259,34.83967513049555
114,2022-09-12 13:05:00,22295.41,22312.73,22291.59,22303.86,200.56218,38.305406557682495
115,2022-09-12 13:06:00,22304.53,22324.3,22302.84,22305.26,214.6953,38.959799693089295
116,2022-09-12 13:07:00,22305.26,22325.37,22302.5,22324.06,223.32945,47.07771818325053
117,2022-09-12 13:08:00,22324.06,22334.65,22317.53,22318.79,181.20919,45.26058665204354
118,2022-09-12 13:09:00,22319.76,22331.57,22318.57,22323.34,182.65963,47.157045890599385
119,2022-09-12 13:10:00,22322.08,22330.71,22321.22,22327.05,155.49153,48.71718187202983
120,2022-09-12 13:11:00,22327.05,22330.44,22304.41,22306.86,246.67223,41.53104737427212
121,2022-09-12 13:12:00,22305.89,22309.5,22280.08,22296.06,262.0724,38.27838552695959
122,2022-09-12 13:13:00,22297.11,22338.85,22296.06,22333.8,289.2512,52.32869515691896
123,2022-09-12 13:14:00,22332.62,22363.13,22331.17,22358.21,287.46222,58.85304040577199
124,2022-09-12 13:15:00,22357.0,22359.47,22321.22,22324.48,219.08744,48.89492939145201
125,2022-09-12 13:16:00,22325.69,22327.58,22300.0,22316.14,323.09022,46.786946160555566
126,2022-09-12 13:17:00,22317.46,22330.1,22314.09,22325.48,256.38037,49.417050552301426
127,2022-09-12 13:18:00,22325.48,22340.65,22319.55,22331.99,202.33652,51.226544458056736
128,2022-09-12 13:19:00,22331.99,22342.89,22325.0,22341.35,178.93332,53.78632662843438
129,2022-09-12 13:20:00,22341.35,22342.06,22329.42,22332.02,139.23337,50.91767051934531
130,2022-09-12 13:21:00,22332.02,22351.21,22331.1,22346.85,152.56956,55.023807917577585
131,2022-09-12 13:22:00,22346.85,22358.31,22346.85,22350.77,240.69647,56.0699710235954
132,2022-09-12 13:23:00,22351.52,22355.0,22332.36,22349.12,188.3104,55.48494599657312
133,2022-09-12 13:24:00,22349.7,22357.56,22342.89,22353.46,180.97396,56.76283116902796
134,2022-09-12 13:25:00,22352.38,22354.34,22343.02,22347.11,210.48539,54.30639989026034
135,2022-09-12 13:26:00,22346.55,22369.02,22346.53,22357.34,265.45442,57.497508263252264
136,2022-09-12 13:27:00,22357.97,22378.64,22326.73,22328.46,232.27119,47.42763730169954
137,2022-09-12 13:28:00,22328.66,22337.88,22310.0,22318.85,181.02994,44.62683866704095
138,2022-09-12 13:29:00,22319.99,22348.07,22318.47,22341.62,127.6287,51.87815704595866
139,2022-09-12 13:30:00,22343.09,22361.91,22316.36,22347.43,318.21418,53.549649557026946
140,2022-09-12 13:31:00,22347.43,22363.52,22330.0,22346.83,302.54462,53.34358458185575
141,2022-09-12 13:32:00,22346.83,22393.55,22346.82,22386.79,407.98205,63.43536337469074
142,2022-09-12 13:33:00,22388.12,22405.68,22368.25,22376.54,406.43312,59.858788314269404
143,2022-09-12 13:34:00,22376.93,22386.62,22368.12,22375.78,299.78432,59.59050885880697
144,2022-09-12 13:35:00,22375.78,22379.05,22318.26,22318.56,398.63148,43.70745634601923
145,2022-09-12 13:36:00,22318.56,22330.1,22286.57,22310.94,489.5154,42.09824648359486
146,2022-09-12 13:37:00,22312.72,22312.72,22277.24,22288.06,395.49353,37.61950530708382
147,2022-09-12 13:38:00,22286.16,22316.37,22282.33,22311.87,415.39802,44.26473624520565
148,2022-09-12 13:39:00,22310.64,22389.13,22309.85,22381.89,556.82115,58.32477726797617
149,2022-09-12 13:40:00,22381.89,22467.35,22381.89,22443.18,734.4624,66.33116792705806
150,2022-09-12 13:41:00,22443.18,22454.6,22382.65,22384.82,510.36121,55.41444725108694
151,2022-09-12 13:42:00,22386.06,22386.32,22325.21,22334.72,419.94968,48.096414017836764
152,2022-09-12 13:43:00,22336.88,22384.99,22325.0,22349.0,457.86869,50.118439248999906
153,2022-09-12 13:44:00,22349.0,22369.08,22336.25,22365.39,335.70082,52.41004513422134
154,2022-09-12 13:45:00,22365.38,22370.72,22328.55,22337.21,354.23963,48.30133286479699
155,2022-09-12 13:46:00,22335.85,22343.92,22310.28,22326.03,311.4196,46.735924914030974
156,2022-09-12 13:47:00,22327.51,22362.02,22317.87,22356.12,265.4039,51.30971091325905
157,2022-09-12 13:48:00,22355.34,22380.67,22326.0,22340.57,372.8084,48.969474239153
158,2022-09-12 13:49:00,22340.57,22343.42,22325.1,22332.57,221.79596,47.762517510886376
159,2022-09-12 13:50:00,22332.57,22336.81,22313.35,22323.38,333.70184,46.349266413361136
160,2022-09-12 13:51:00,22323.38,22352.85,22316.02,22349.18,344.91372,50.7546732630759
161,2022-09-12 13:52:00,22347.36,22381.22,22345.0,22367.65,392.2698,53.68657321962711
162,2022-09-12 13:53:00,22367.65,22370.59,22350.29,22352.49,234.0994,51.00251045909787
163,2022-09-12 13:54:00,22354.03,22368.11,22350.3,22351.89,218.59798,50.89406014513245
164,2022-09-12 13:55:00,22351.89,22394.63,22350.14,22390.61,410.50785,57.21649549978369
165,2022-09-12 13:56:00,22390.61,22400.0,22370.0,22397.07,305.15675,58.183829560383714
166,2022-09-12 13:57:00,22397.07,22399.54,22376.06,22396.54,263.26607,58.06782802407457
167,2022-09-12 13:58:00,22395.7,22416.64,22394.52,22408.9,364.9052,60.06730910677223
168,2022-09-12 13:59:00,22408.9,22411.0,22387.14,22394.96,275.36822,56.77889957105226
169,2022-09-12 14:00:00,22394.96,22407.8,22383.01,22397.73,302.14648,57.27937982728842
170,2022-09-12 14:01:00,22397.15,22402.04,22360.42,22381.72,290.83471,53.42849676462881
171,2022-09-12 14:02:00,22381.72,22386.6,22354.36,22355.2,352.91393,47.706984171989205
172,2022-09-12 14:03:00,22355.79,22373.64,22351.0,22366.41,248.53606,50.1376615619317
173,2022-09-12 14:04:00,22366.41,22371.14,22352.09,22360.18,205.12498,48.78060505302655
174,2022-09-12 14:05:00,22361.38,22371.0,22328.96,22349.99,285.50542,46.56074986259689
175,2022-09-12 14:06:00,22349.99,22398.68,22348.82,22395.92,357.94886,56.2294193491755
176,2022-09-12 14:07:00,22395.92,22397.38,22373.49,22378.83,318.48864,52.42837402008509
177,2022-09-12 14:08:00,22378.83,22419.19,22378.83,22413.74,381.29476,58.58681213874649
178,2022-09-12 14:09:00,22413.74,22433.61,22387.51,22400.53,403.07586,55.65096822010951
179,2022-09-12 14:10:00,22401.1,22403.66,22387.04,22389.64,335.1285,53.28062021246479
180,2022-09-12 14:11:00,22389.64,22425.01,22377.61,22409.39,594.62118,56.8686523133473
181,2022-09-12 14:12:00,22409.39,22443.64,22401.28,22430.34,473.06606,60.347470698020324
182,2022-09-12 14:13:00,22430.34,22435.09,22405.68,22415.6,379.50514,56.87183605735245
183,2022-09-12 14:14:00,22415.07,22419.07,22400.0,22416.15,281.51276,56.97141831428898
184,2022-09-12 14:15:00,22415.74,22423.33,22405.05,22420.36,318.32833,57.77511751151562
185,2022-09-12 14:16:00,22421.93,22450.0,22412.05,22446.0,293.55625,62.38337690968074
186,2022-09-12 14:17:00,22446.0,22488.0,22443.88,22454.62,541.0267,63.813232527283695
187,2022-09-12 14:18:00,22454.62,22454.85,22425.1,22428.19,276.23338,56.6970449809993
188,2022-09-12 14:19:00,22428.19,22451.22,22405.0,22432.65,287.27135,57.557173441837996
189,2022-09-12 14:20:00,22432.65,22463.86,22429.13,22456.82,426.75565,61.96619329582593
190,2022-09-12 14:21:00,22456.82,22461.73,22436.69,22441.57,246.37345,57.88065690070469
191,2022-09-12 14:22:00,22441.57,22458.7,22440.51,22453.58,188.69348,60.111163352105294
192,2022-09-12 14:23:00,22453.58,22464.63,22446.25,22452.56,237.85228,59.82141536580833
193,2022-09-12 14:24:00,22452.56,22462.99,22443.1,22455.73,211.87935,60.45931630488395
194,2022-09-12 14:25:00,22455.18,22475.0,22436.32,22450.53,367.14844,58.80987218159592
195,2022-09-12 14:26:00,22450.53,22452.48,22399.6,22425.1,324.32608,51.42152896421025
196,2022-09-12 14:27:00,22423.4,22431.22,22385.1,22392.18,271.02482,43.75764505868228
197,2022-09-12 14:28:00,22392.18,22406.09,22380.0,22382.57,300.40275,41.79916229336469
198,2022-09-12 14:29:00,22382.58,22408.21,22368.34,22392.19,283.48814,44.478122862616196
199,2022-09-12 14:30:00,22392.19,22408.72,22354.01,22358.31,251.41372,37.867314013111304
200,2022-09-12 14:31:00,22359.18,22393.21,22356.76,22376.53,261.77723,42.79174969178735
201,2022-09-12 14:32:00,22379.27,22381.78,22362.22,22368.98,236.92984,41.32996099795703
202,2022-09-12 14:33:00,22368.98,22375.38,22350.0,22350.03,318.64013,37.83630442787834
203,2022-09-12 14:34:00,22351.6,22359.94,22347.27,22347.37,180.4634,37.35892175188155
204,2022-09-12 14:35:00,22347.56,22365.0,22346.01,22356.36,159.92249,40.10922520119061
205,2022-09-12 14:36:00,22354.39,22357.5,22337.67,22346.82,263.91121,38.19286563007593
206,2022-09-12 14:37:00,22345.55,22368.54,22340.82,22367.31,199.92126,44.34358896095645
207,2022-09-12 14:38:00,22367.31,22371.21,22337.27,22338.92,244.14097,38.61035693927749
208,2022-09-12 14:39:00,22340.77,22345.01,22335.59,22336.67,101.92553,38.18894374084017
209,2022-09-12 14:40:00,22336.67,22343.89,22331.41,22334.74,129.33951,37.80775098828422
210,2022-09-12 14:41:00,22334.74,22342.71,22325.05,22329.01,144.05454,36.63845062480054
211,2022-09-12 14:42:00,22329.01,22332.52,22297.99,22299.36,385.59853,31.252263078956183
212,2022-09-12 14:43:00,22299.36,22334.66,22294.87,22327.16,260.24881,40.13812336949956
213,2022-09-12 14:44:00,22325.88,22335.92,22314.47,22323.81,176.35268,39.475970021478815
214,2022-09-12 14:45:00,22322.69,22361.36,22316.81,22349.73,325.4686,46.79019118014068
215,2022-09-12 14:46:00,22348.62,22359.9,22346.07,22355.29,170.37597,48.235293129856736
216,2022-09-12 14:47:00,22356.78,22377.41,22352.47,22370.0,245.22122,51.95316276745508
217,2022-09-12 14:48:00,22370.0,22373.51,22365.96,22369.34,119.94761,51.77348936962588
218,2022-09-12 14:49:00,22370.85,22384.77,22367.04,22381.67,157.44849,54.91073666683962
219,2022-09-12 14:50:00,22383.25,22401.79,22372.03,22384.17,453.11741,55.542234923081594
220,2022-09-12 14:51:00,22384.74,22385.65,22350.64,22351.55,275.06815,46.40890811392143
221,2022-09-12 14:52:00,22352.69,22379.9,22351.5,22361.06,341.88309,49.03988648133239
222,2022-09-12 14:53:00,22360.68,22361.07,22316.94,22329.48,208.74677,41.71597104708588
223,2022-09-12 14:54:00,22329.48,22329.64,22310.0,22320.77,149.19294,39.94408005210273
224,2022-09-12 14:55:00,22319.29,22322.26,22293.88,22303.05,277.2727,36.54334220762031
225,2022-09-12 14:56:00,22301.38,22313.23,22294.39,22309.07,164.56276,38.460218721975366
226,2022-09-12 14:57:00,22309.07,22330.0,22300.01,22327.9,332.37528,44.14385660759549
227,2022-09-12 14:58:00,22327.9,22333.9,22308.55,22312.82,128.90015,40.88705025101162
228,2022-09-12 14:59:00,22314.02,22317.1,22300.0,22316.39,206.91961,41.97839746038308
229,2022-09-12 15:00:00,22316.4,22321.22,22290.0,22293.35,222.87245,37.204484033752685
230,2022-09-12 15:01:00,22293.35,22299.6,22226.66,22261.21,635.05142,31.775813953572396
231,2022-09-12 15:02:00,22259.31,22284.01,22232.04,22268.91,240.56464,34.25104944872624
232,2022-09-12 15:03:00,22269.17,22290.01,22257.35,22274.09,147.50715,35.93497497100378
233,2022-09-12 15:04:00,22274.09,22296.48,22270.0,22289.58,190.35142,40.81634964665561
234,2022-09-12 15:05:00,22289.58,22308.54,22287.37,22297.51,274.38452,43.202283884083734
235,2022-09-12 15:06:00,22297.51,22307.99,22284.3,22284.72,145.16987,40.37511024546374
236,2022-09-12 15:07:00,22284.72,22306.14,22272.61,22299.6,146.69787,44.893326774524816
237,2022-09-12 15:08:00,22298.12,22299.6,22280.29,22284.16,116.73048,41.38863668568028
238,2022-09-12 15:09:00,22285.34,22292.69,22277.59,22283.05,104.77233,41.139984477425564
239,2022-09-12 15:10:00,22282.17,22296.89,22281.57,22285.04,107.57295,41.814882100962855
240,2022-09-12 15:11:00,22285.04,22291.61,22276.53,22283.62,137.31142,41.44965883294308
241,2022-09-12 15:12:00,22282.05,22286.2,22270.12,22277.79,150.44348,39.90846425969762
242,2022-09-12 15:13:00,22276.4,22279.75,22243.9,22255.36,340.8242,34.58101152137266
243,2022-09-12 15:14:00,22255.16,22279.4,22253.49,22273.08,245.52727,41.25305688318844
244,2022-09-12 15:15:00,22273.08,22278.81,22255.83,22261.68,241.97916,38.53044926323193
245,2022-09-12 15:16:00,22262.73,22273.59,22256.33,22272.67,226.13402,42.47215797869644
246,2022-09-12 15:17:00,22271.15,22301.23,22271.15,22286.04,290.5498,46.93063732303037
247,2022-09-12 15:18:00,22286.04,22319.9,22285.6,22309.89,305.12096,53.80793348682662
248,2022-09-12 15:19:00,22309.89,22314.23,22293.3,22306.4,277.94079,52.731066320069466
249,2022-09-12 15:20:00,22306.4,22309.13,22293.64,22305.37,192.69601,52.39777412615889
250,2022-09-12 15:21:00,22305.37,22334.59,22303.83,22312.97,347.10442,54.674257918047466
251,2022-09-12 15:22:00,22310.96,22317.91,22302.33,22313.96,194.66613,54.976311961720945
